                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.3734,                 1.6734,                 1.2603,                0.31713,                  0.181,                0.16347,                0.10878,                 1.3739,                 2.3111,                 1.3152,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.3888,                 1.6985,                 1.2655,                0.34102,                0.18058,                0.15682,                0.10532,                 1.3677,                 2.3024,                 1.3138,              0.0091585,              0.0091585,              0.0091585
                     88,                  1.357,                 1.6469,                 1.2526,                0.33964,                 0.1745,                0.16628,                0.11125,                 1.3669,                 2.2969,                 1.3107,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.3776,                  1.658,                 1.2637,                0.33674,                0.17671,                0.16536,                0.10867,                 1.3757,                 2.2959,                 1.3158,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.3715,                 1.6487,                 1.2515,                0.28235,                 0.1926,                0.15849,                0.10722,                 1.3717,                 2.3146,                  1.315,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.3746,                 1.6557,                 1.2641,                0.35663,                0.18399,                0.17033,                 0.1139,                 1.3546,                 2.2643,                 1.2985,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.3495,                 1.6381,                 1.2508,                0.32662,                0.19365,                0.16826,                0.11233,                 1.3608,                 2.3006,                  1.309,               0.009109,               0.009109,               0.009109
                     93,                 1.3524,                 1.6226,                 1.2509,                 0.3331,                0.18511,                0.16411,                0.10997,                 1.3678,                 2.2858,                 1.3138,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.3576,                 1.6351,                 1.2543,                0.27503,                 0.1998,                0.17248,                0.11648,                 1.3586,                 2.2804,                 1.3026,              0.0090892,              0.0090892,              0.0090892
                     95,                 1.3632,                 1.5973,                 1.2595,                0.35752,                0.18579,                0.17917,                0.12142,                  1.367,                 2.2634,                 1.3053,              0.0090793,              0.0090793,              0.0090793
                     96,                 1.3628,                 1.5895,                 1.2495,                0.40084,                0.17235,                0.17503,                0.11901,                 1.3673,                 2.2892,                 1.3037,              0.0090694,              0.0090694,              0.0090694
                     97,                  1.352,                 1.5798,                 1.2525,                0.37841,                0.17747,                0.17434,                0.11746,                 1.3578,                  2.293,                 1.3048,              0.0090595,              0.0090595,              0.0090595
                     98,                 1.3412,                 1.5436,                 1.2264,                0.40773,                0.16809,                0.17662,                0.11694,                 1.3631,                  2.298,                 1.3014,              0.0090496,              0.0090496,              0.0090496
                     99,                 1.3433,                 1.5896,                  1.247,                0.34421,                0.19477,                 0.1769,                0.11897,                 1.3555,                 2.2635,                 1.2983,              0.0090397,              0.0090397,              0.0090397
                    100,                 1.3512,                 1.5638,                 1.2508,                0.41478,                0.17876,                0.17971,                0.11984,                 1.3541,                 2.2694,                 1.2996,              0.0090298,              0.0090298,              0.0090298
                    101,                 1.3602,                 1.5647,                 1.2523,                0.36292,                0.19315,                0.18303,                0.12352,                 1.3528,                  2.263,                  1.293,              0.0090199,              0.0090199,              0.0090199
                    102,                 1.3466,                 1.5599,                  1.241,                0.36494,                0.19323,                0.18478,                0.12503,                 1.3462,                 2.2627,                 1.2943,                0.00901,                0.00901,                0.00901
                    103,                   1.33,                 1.5433,                 1.2416,                0.34112,                0.19779,                0.18627,                0.12549,                 1.3565,                 2.2589,                 1.2981,              0.0090001,              0.0090001,              0.0090001
                    104,                 1.3415,                  1.548,                 1.2416,                0.40493,                0.19431,                0.18346,                 0.1256,                 1.3585,                   2.29,                 1.2992,              0.0089902,              0.0089902,              0.0089902
                    105,                 1.3357,                  1.558,                 1.2462,                0.39205,                0.19508,                0.17702,                0.12154,                  1.352,                 2.3027,                 1.2988,              0.0089803,              0.0089803,              0.0089803
