                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.3596,                 2.1914,                 1.4207,                0.22637,                0.22558,                0.15884,                0.10925,                 1.4044,                 2.5958,                 1.4554,              0.0092872,              0.0092872,              0.0092872
                     75,                 1.3484,                 2.1875,                 1.4177,                0.26826,                0.23775,                0.16507,                0.11319,                 1.3979,                 2.5658,                 1.4475,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.3603,                 2.1732,                 1.4232,                0.22889,                0.23439,                0.16911,                0.11555,                 1.4122,                 2.6034,                  1.458,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.3492,                 2.1569,                 1.4096,                0.22278,                0.22481,                0.16554,                0.11448,                  1.399,                 2.5981,                 1.4466,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.3449,                 2.1289,                 1.4043,                 0.2484,                0.22113,                0.17307,                0.11851,                 1.3998,                 2.5474,                 1.4465,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.3592,                 2.1168,                 1.4085,                0.24069,                0.22264,                0.16304,                0.11289,                 1.3842,                 2.5874,                 1.4411,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.3471,                 2.1276,                 1.4086,                0.24617,                0.23602,                0.17208,                0.11931,                 1.3877,                 2.5651,                 1.4444,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.3537,                 2.0881,                 1.4045,                0.22991,                 0.2423,                0.17429,                0.11915,                 1.3968,                 2.5599,                 1.4494,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.3176,                 2.0305,                 1.3996,                0.27529,                0.22164,                0.17841,                0.12515,                 1.3802,                 2.5272,                  1.429,               0.009208,               0.009208,               0.009208
                     83,                 1.3446,                 2.0689,                 1.4103,                0.26793,                0.23415,                0.18147,                0.12709,                 1.3839,                 2.5394,                 1.4402,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.3319,                 2.0273,                 1.4006,                0.26244,                0.23897,                 0.1853,                0.12843,                 1.3796,                 2.5229,                 1.4343,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.3365,                 2.0152,                 1.3953,                 0.2551,                0.23799,                0.18456,                0.12761,                 1.3896,                 2.5341,                 1.4355,              0.0091783,              0.0091783,              0.0091783
                     86,                  1.323,                 2.0007,                 1.3907,                0.29277,                0.24056,                0.19158,                0.13506,                 1.3798,                 2.5193,                 1.4263,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.3431,                 2.0102,                 1.3985,                0.26931,                0.25006,                0.18991,                0.13399,                 1.3834,                  2.495,                 1.4267,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.3279,                 1.9522,                 1.3885,                 0.2903,                0.22463,                0.18929,                0.13121,                 1.3847,                   2.55,                 1.4334,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.3217,                 1.9528,                 1.3859,                0.25599,                0.25144,                 0.1928,                0.13406,                 1.3874,                 2.5543,                 1.4227,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.3255,                 1.9118,                  1.381,                0.28553,                0.24342,                0.19601,                 0.1374,                 1.3824,                 2.5088,                 1.4239,              0.0091288,              0.0091288,              0.0091288
