                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.2578,                 1.8439,                 1.3067,                0.39259,                 0.1958,                0.18046,                0.12211,                   1.31,                 2.3634,                 1.3479,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.2635,                 1.8261,                 1.3053,                0.30187,                 0.2032,                 0.1811,                0.12575,                  1.312,                 2.3129,                 1.3451,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.2591,                 1.8178,                 1.2957,                0.33158,                0.20134,                0.18327,                0.12571,                 1.3116,                 2.3181,                 1.3548,              0.0092575,              0.0092575,              0.0092575
                     78,                 1.2555,                 1.8031,                  1.293,                0.37994,                0.19841,                0.18109,                 0.1228,                  1.329,                 2.3359,                 1.3524,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.2683,                 1.7919,                 1.3001,                0.33502,                0.19664,                0.18189,                0.12526,                 1.3081,                 2.3163,                 1.3456,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.2659,                 1.8141,                 1.2971,                0.34907,                0.19534,                0.18612,                0.12809,                 1.3057,                 2.3033,                 1.3441,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.2716,                 1.7825,                 1.2925,                0.35626,                0.20957,                0.19017,                0.13072,                 1.3049,                 2.3168,                 1.3401,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.2313,                  1.724,                 1.2895,                0.37427,                0.20557,                0.19383,                0.13342,                 1.2999,                  2.304,                 1.3379,               0.009208,               0.009208,               0.009208
                     83,                 1.2628,                 1.7514,                 1.2936,                0.40013,                0.20821,                0.19868,                0.14045,                 1.2998,                 2.2694,                 1.3382,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.2412,                 1.7046,                 1.2914,                 0.3448,                0.20999,                0.19154,                0.13285,                 1.2934,                 2.3018,                 1.3383,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.2507,                 1.6993,                 1.2904,                0.35492,                0.20916,                0.19679,                0.13609,                  1.291,                 2.3031,                 1.3358,              0.0091783,              0.0091783,              0.0091783
                     86,                 1.2349,                 1.7033,                 1.2784,                0.44723,                0.19427,                0.19531,                0.13618,                 1.3006,                 2.3243,                 1.3418,              0.0091684,              0.0091684,              0.0091684
                     87,                 1.2547,                 1.6986,                 1.2915,                0.37955,                0.21627,                0.20348,                 0.1415,                 1.3055,                 2.3016,                 1.3352,              0.0091585,              0.0091585,              0.0091585
                     88,                 1.2396,                 1.6577,                 1.2745,                0.41105,                0.20655,                0.20104,                0.13851,                 1.3145,                  2.297,                 1.3553,              0.0091486,              0.0091486,              0.0091486
                     89,                 1.2322,                 1.6521,                 1.2844,                 0.3994,                0.21179,                0.20807,                0.14448,                 1.3017,                 2.2668,                 1.3392,              0.0091387,              0.0091387,              0.0091387
                     90,                 1.2373,                 1.6231,                 1.2764,                0.37494,                0.22531,                0.20855,                0.14606,                  1.304,                 2.2827,                 1.3393,              0.0091288,              0.0091288,              0.0091288
                     91,                 1.2308,                  1.644,                 1.2832,                0.46726,                0.21684,                0.21405,                0.14977,                 1.2982,                 2.2822,                 1.3421,              0.0091189,              0.0091189,              0.0091189
                     92,                 1.2183,                 1.6443,                 1.2669,                0.40461,                0.21252,                0.21216,                0.14903,                 1.2916,                 2.2659,                 1.3344,               0.009109,               0.009109,               0.009109
                     93,                 1.2159,                 1.5925,                 1.2632,                0.44492,                0.21992,                0.22186,                0.15572,                 1.2859,                 2.2238,                 1.3232,              0.0090991,              0.0090991,              0.0090991
                     94,                 1.2154,                 1.6117,                 1.2706,                0.43612,                0.21009,                0.21938,                0.15808,                 1.2806,                 2.2572,                 1.3243,              0.0090892,              0.0090892,              0.0090892
