                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    277,                 1.2504,                 1.4356,                 1.2459,                0.44425,                0.22735,                0.23514,                0.16809,                 1.3201,                 2.2358,                 1.3269,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.2603,                 1.4436,                 1.2535,                0.43006,                0.22954,                0.23503,                 0.1681,                 1.3199,                 2.2358,                 1.3266,              0.0072676,              0.0072676,              0.0072676
                    279,                 1.2746,                 1.4493,                 1.2506,                0.43084,                0.23093,                0.23528,                0.16844,                 1.3195,                 2.2355,                 1.3262,              0.0072577,              0.0072577,              0.0072577
                    280,                 1.2746,                 1.4505,                 1.2519,                0.43457,                0.23003,                0.23553,                0.16858,                 1.3191,                 2.2349,                 1.3261,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.2491,                 1.4181,                 1.2472,                0.43639,                0.22975,                0.23585,                0.16878,                 1.3193,                 2.2352,                 1.3262,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.2582,                 1.4074,                 1.2432,                0.43437,                0.23129,                0.23614,                0.16902,                 1.3188,                 2.2343,                 1.3258,               0.007228,               0.007228,               0.007228
                    283,                 1.2551,                 1.4189,                 1.2493,                0.44499,                0.22951,                0.23659,                0.16914,                  1.319,                 2.2338,                 1.3259,              0.0072181,              0.0072181,              0.0072181
                    284,                 1.2683,                 1.4468,                 1.2493,                0.44627,                0.22978,                0.23678,                 0.1691,                 1.3184,                 2.2332,                 1.3251,              0.0072082,              0.0072082,              0.0072082
                    285,                  1.249,                  1.422,                  1.245,                0.44606,                0.23054,                0.23675,                0.16952,                 1.3183,                 2.2326,                 1.3252,              0.0071983,              0.0071983,              0.0071983
                    286,                 1.2608,                 1.4506,                 1.2537,                0.44921,                0.23099,                0.23717,                0.16992,                  1.318,                 2.2317,                 1.3247,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.2521,                 1.3973,                 1.2426,                0.44933,                0.23132,                0.23751,                   0.17,                 1.3177,                 2.2312,                 1.3248,              0.0071785,              0.0071785,              0.0071785
                    288,                 1.2511,                 1.4113,                 1.2456,                0.44435,                0.23278,                0.23778,                0.17034,                 1.3174,                 2.2306,                 1.3243,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.2573,                  1.402,                 1.2486,                0.44869,                0.23147,                0.23796,                0.17038,                  1.317,                 2.2307,                 1.3243,              0.0071587,              0.0071587,              0.0071587
                    290,                 1.2558,                 1.4192,                   1.25,                0.44239,                  0.234,                0.23812,                0.17055,                  1.317,                 2.2298,                 1.3239,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.2609,                 1.4171,                  1.237,                0.44322,                0.23433,                0.23827,                0.17088,                 1.3168,                   2.23,                 1.3238,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.2444,                 1.4069,                  1.234,                0.44521,                0.23408,                0.23864,                 0.1711,                 1.3162,                  2.229,                 1.3235,               0.007129,               0.007129,               0.007129
                    293,                  1.258,                 1.3989,                  1.246,                0.44458,                0.23449,                0.23844,                0.17099,                 1.3158,                 2.2284,                  1.323,              0.0071191,              0.0071191,              0.0071191
                    294,                 1.2358,                 1.3836,                  1.228,                0.44834,                0.23445,                0.23868,                0.17095,                  1.316,                 2.2271,                 1.3228,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.2499,                 1.3877,                 1.2314,                0.44912,                0.23492,                0.23888,                0.17134,                 1.3155,                 2.2267,                 1.3226,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.2392,                 1.3684,                 1.2279,                0.44829,                0.23513,                0.23899,                0.17141,                 1.3151,                 2.2265,                 1.3223,              0.0070894,              0.0070894,              0.0070894
                    297,                 1.2378,                 1.3522,                 1.2331,                0.45001,                0.23494,                0.23922,                0.17185,                 1.3147,                 2.2257,                 1.3219,              0.0070795,              0.0070795,              0.0070795
                    298,                 1.2356,                  1.367,                 1.2286,                0.45457,                0.23409,                0.23934,                0.17178,                 1.3149,                 2.2256,                 1.3218,              0.0070696,              0.0070696,              0.0070696
                    299,                 1.2311,                 1.3616,                 1.2347,                0.45747,                0.23306,                0.23963,                0.17189,                 1.3148,                 2.2265,                 1.3216,              0.0070597,              0.0070597,              0.0070597
                    300,                 1.2293,                 1.3538,                 1.2211,                0.45666,                0.23268,                0.24003,                0.17217,                 1.3147,                  2.226,                 1.3215,              0.0070498,              0.0070498,              0.0070498
                    301,                 1.2433,                 1.3698,                 1.2315,                0.47596,                0.22887,                0.24024,                0.17224,                 1.3142,                 2.2252,                 1.3215,              0.0070399,              0.0070399,              0.0070399
                    302,                 1.2463,                 1.3748,                 1.2314,                0.47436,                0.23036,                 0.2405,                0.17265,                 1.3139,                 2.2252,                 1.3212,                0.00703,                0.00703,                0.00703
                    303,                  1.249,                 1.3763,                 1.2424,                0.47466,                0.23028,                0.24056,                0.17279,                  1.314,                  2.225,                 1.3212,              0.0070201,              0.0070201,              0.0070201
                    304,                 1.2307,                 1.3757,                 1.2345,                0.47458,                0.23015,                0.24075,                0.17295,                 1.3138,                 2.2248,                  1.321,              0.0070102,              0.0070102,              0.0070102
                    305,                 1.2377,                 1.3514,                 1.2272,                0.47412,                0.23025,                0.24109,                0.17292,                 1.3135,                 2.2242,                 1.3206,              0.0070003,              0.0070003,              0.0070003
                    306,                 1.2345,                 1.3518,                 1.2336,                 0.4715,                 0.2321,                0.24118,                0.17312,                  1.313,                 2.2234,                   1.32,              0.0069904,              0.0069904,              0.0069904
                    307,                  1.243,                 1.3556,                  1.226,                0.46988,                0.23227,                0.24131,                 0.1731,                 1.3136,                 2.2232,                 1.3205,              0.0069805,              0.0069805,              0.0069805
                    308,                 1.2274,                 1.3422,                 1.2234,                0.47133,                 0.2321,                0.24158,                0.17341,                 1.3132,                 2.2222,                 1.3201,              0.0069706,              0.0069706,              0.0069706
                    309,                 1.2324,                 1.3521,                 1.2261,                0.47431,                0.23137,                0.24171,                0.17324,                 1.3133,                 2.2219,                 1.3197,              0.0069607,              0.0069607,              0.0069607
                    310,                 1.2417,                 1.3596,                 1.2198,                0.47871,                0.23103,                 0.2419,                0.17339,                 1.3129,                 2.2214,                 1.3194,              0.0069508,              0.0069508,              0.0069508
                    311,                 1.2431,                 1.3413,                 1.2212,                0.47969,                0.23082,                0.24222,                0.17346,                 1.3125,                 2.2208,                 1.3193,              0.0069409,              0.0069409,              0.0069409
                    312,                 1.2478,                 1.3437,                 1.2231,                 0.4802,                0.23073,                0.24218,                0.17363,                 1.3121,                 2.2199,                 1.3188,               0.006931,               0.006931,               0.006931
                    313,                  1.222,                 1.3369,                 1.2243,                0.47846,                0.23126,                0.24235,                0.17383,                 1.3121,                 2.2194,                 1.3189,              0.0069211,              0.0069211,              0.0069211
                    314,                 1.2419,                 1.3505,                 1.2256,                0.47953,                0.23067,                0.24231,                0.17394,                 1.3122,                 2.2202,                 1.3186,              0.0069112,              0.0069112,              0.0069112
                    315,                 1.2403,                 1.3497,                 1.2199,                0.48085,                0.23013,                0.24269,                0.17413,                 1.3124,                 2.2199,                 1.3184,              0.0069013,              0.0069013,              0.0069013
                    316,                 1.2269,                 1.3467,                 1.2192,                0.48254,                0.22966,                0.24274,                0.17421,                 1.3122,                  2.219,                 1.3183,              0.0068914,              0.0068914,              0.0068914
                    317,                 1.2414,                 1.3417,                 1.2253,                0.49288,                0.22817,                  0.243,                0.17439,                 1.3122,                 2.2188,                  1.318,              0.0068815,              0.0068815,              0.0068815
                    318,                 1.2257,                 1.3191,                 1.2227,                0.49177,                0.22841,                0.24345,                0.17465,                 1.3118,                 2.2183,                 1.3179,              0.0068716,              0.0068716,              0.0068716
                    319,                 1.2215,                 1.3176,                 1.2122,                0.49576,                0.22827,                0.24377,                0.17498,                 1.3119,                 2.2174,                 1.3176,              0.0068617,              0.0068617,              0.0068617
                    320,                 1.2287,                 1.3178,                 1.2175,                 0.4995,                0.22842,                0.24401,                0.17503,                 1.3117,                  2.217,                 1.3173,              0.0068518,              0.0068518,              0.0068518
                    321,                 1.2289,                 1.3201,                  1.218,                0.50325,                 0.2277,                0.24409,                0.17495,                 1.3118,                  2.217,                 1.3174,              0.0068419,              0.0068419,              0.0068419
                    322,                 1.2236,                 1.3049,                 1.2181,                0.50815,                 0.2273,                0.24417,                0.17504,                 1.3116,                 2.2167,                 1.3171,               0.006832,               0.006832,               0.006832
                    323,                 1.2265,                 1.3067,                 1.2152,                  0.508,                0.22814,                0.24435,                0.17531,                 1.3114,                 2.2161,                 1.3167,              0.0068221,              0.0068221,              0.0068221
                    324,                  1.225,                 1.3051,                 1.2144,                0.51509,                0.22626,                0.24464,                0.17575,                 1.3106,                 2.2154,                 1.3164,              0.0068122,              0.0068122,              0.0068122
                    325,                 1.2358,                 1.3355,                 1.2236,                 0.5127,                0.22637,                0.24496,                0.17596,                 1.3104,                 2.2145,                 1.3159,              0.0068023,              0.0068023,              0.0068023
                    326,                 1.2271,                 1.3144,                 1.2216,                0.51323,                0.22681,                0.24518,                0.17596,                 1.3104,                 2.2141,                 1.3162,              0.0067924,              0.0067924,              0.0067924
                    327,                 1.2373,                  1.321,                  1.218,                0.51597,                 0.2275,                 0.2454,                0.17621,                 1.3106,                 2.2131,                 1.3163,              0.0067825,              0.0067825,              0.0067825
                    328,                 1.2311,                 1.2947,                  1.216,                 0.5146,                0.22809,                0.24573,                 0.1763,                 1.3108,                 2.2129,                 1.3161,              0.0067726,              0.0067726,              0.0067726
                    329,                 1.2165,                 1.3068,                 1.2142,                0.51545,                0.22782,                0.24591,                0.17662,                 1.3104,                 2.2128,                 1.3157,              0.0067627,              0.0067627,              0.0067627
                    330,                  1.213,                 1.2886,                 1.2029,                 0.5041,                0.23032,                0.24597,                0.17665,                 1.3107,                 2.2121,                 1.3155,              0.0067528,              0.0067528,              0.0067528
                    331,                 1.2199,                 1.2849,                 1.2111,                0.49984,                0.23155,                0.24625,                0.17684,                 1.3103,                 2.2113,                 1.3147,              0.0067429,              0.0067429,              0.0067429
                    332,                  1.229,                 1.2956,                 1.2158,                0.50738,                0.23116,                0.24627,                0.17676,                 1.3112,                 2.2113,                 1.3154,               0.006733,               0.006733,               0.006733
                    333,                  1.237,                 1.3083,                 1.2159,                0.50075,                0.23212,                0.24637,                0.17686,                 1.3111,                 2.2107,                 1.3153,              0.0067231,              0.0067231,              0.0067231
                    334,                 1.2316,                 1.2956,                 1.2133,                0.49978,                0.23253,                 0.2468,                0.17716,                 1.3109,                  2.211,                  1.315,              0.0067132,              0.0067132,              0.0067132
                    335,                 1.2268,                  1.292,                 1.2141,                0.49787,                0.23363,                0.24702,                0.17732,                 1.3105,                 2.2108,                 1.3146,              0.0067033,              0.0067033,              0.0067033
                    336,                 1.2125,                 1.2859,                 1.2136,                0.50122,                0.23329,                0.24737,                 0.1778,                 1.3103,                 2.2102,                 1.3141,              0.0066934,              0.0066934,              0.0066934
                    337,                 1.2343,                 1.2909,                 1.2163,                0.50067,                0.23353,                0.24755,                0.17803,                   1.31,                 2.2099,                 1.3142,              0.0066835,              0.0066835,              0.0066835
                    338,                 1.2248,                 1.2899,                 1.2126,                0.50273,                0.23324,                0.24769,                0.17797,                 1.3099,                 2.2092,                  1.314,              0.0066736,              0.0066736,              0.0066736
                    339,                 1.2201,                 1.2586,                 1.2044,                0.50458,                0.23287,                0.24797,                0.17822,                 1.3101,                 2.2089,                 1.3135,              0.0066637,              0.0066637,              0.0066637
                    340,                 1.2179,                 1.2688,                 1.2061,                0.50666,                0.23253,                0.24821,                0.17847,                 1.3102,                 2.2087,                 1.3136,              0.0066538,              0.0066538,              0.0066538
                    341,                 1.2207,                 1.2758,                 1.2031,                0.50699,                0.23279,                0.24816,                0.17841,                 1.3103,                  2.208,                 1.3133,              0.0066439,              0.0066439,              0.0066439
                    342,                 1.2213,                 1.2684,                 1.2098,                0.50763,                0.23379,                0.24846,                0.17851,                 1.3101,                 2.2091,                 1.3131,               0.006634,               0.006634,               0.006634
                    343,                 1.2414,                 1.2818,                  1.221,                0.50704,                0.23351,                0.24867,                0.17867,                 1.3103,                 2.2083,                 1.3132,              0.0066241,              0.0066241,              0.0066241
                    344,                 1.1948,                 1.2535,                 1.2026,                0.49468,                0.23634,                 0.2488,                0.17876,                   1.31,                 2.2082,                 1.3129,              0.0066142,              0.0066142,              0.0066142
                    345,                 1.2072,                 1.2593,                 1.2002,                0.49293,                 0.2363,                0.24891,                0.17914,                 1.3099,                 2.2091,                 1.3127,              0.0066043,              0.0066043,              0.0066043
                    346,                 1.2027,                 1.2506,                 1.2037,                0.49054,                0.23641,                0.24885,                0.17905,                 1.3101,                 2.2088,                 1.3126,              0.0065944,              0.0065944,              0.0065944
                    347,                 1.2199,                 1.2693,                 1.2132,                0.48973,                0.23627,                 0.2491,                0.17919,                   1.31,                 2.2088,                 1.3127,              0.0065845,              0.0065845,              0.0065845
                    348,                 1.2116,                 1.2583,                 1.2093,                 0.4935,                0.23595,                0.24949,                0.17909,                 1.3101,                 2.2085,                 1.3125,              0.0065746,              0.0065746,              0.0065746
                    349,                 1.2275,                 1.2727,                 1.2065,                0.49359,                0.23656,                0.24972,                0.17939,                 1.3097,                 2.2081,                  1.312,              0.0065647,              0.0065647,              0.0065647
                    350,                 1.2104,                 1.2457,                 1.1977,                0.48886,                0.23699,                0.24989,                 0.1795,                 1.3094,                 2.2077,                 1.3114,              0.0065548,              0.0065548,              0.0065548
                    351,                 1.1988,                 1.2315,                 1.2042,                0.49087,                0.23717,                0.25001,                0.17943,                 1.3086,                 2.2072,                 1.3107,              0.0065449,              0.0065449,              0.0065449
                    352,                 1.2173,                 1.2634,                 1.2017,                0.48556,                0.23729,                0.25034,                0.17958,                 1.3084,                 2.2079,                 1.3106,               0.006535,               0.006535,               0.006535
                    353,                 1.2076,                 1.2356,                 1.1958,                  0.479,                0.23826,                0.25053,                0.17982,                 1.3077,                 2.2068,                   1.31,              0.0065251,              0.0065251,              0.0065251
                    354,                 1.1919,                 1.2351,                 1.1966,                0.47511,                0.23911,                0.25057,                 0.1801,                 1.3074,                 2.2068,                 1.3095,              0.0065152,              0.0065152,              0.0065152
                    355,                 1.2021,                  1.255,                 1.1937,                0.48334,                0.23848,                0.25075,                0.18036,                 1.3071,                 2.2067,                  1.309,              0.0065053,              0.0065053,              0.0065053
                    356,                 1.1987,                  1.222,                  1.195,                0.47922,                 0.2395,                0.25121,                0.18042,                 1.3073,                  2.207,                 1.3088,              0.0064954,              0.0064954,              0.0064954
                    357,                 1.1967,                 1.2274,                 1.1879,                0.48102,                0.23935,                0.25136,                0.18055,                 1.3075,                 2.2063,                 1.3088,              0.0064855,              0.0064855,              0.0064855
                    358,                 1.2104,                 1.2378,                 1.1998,                0.48044,                0.23979,                0.25126,                0.18064,                 1.3077,                 2.2066,                 1.3086,              0.0064756,              0.0064756,              0.0064756
                    359,                  1.197,                 1.2223,                  1.194,                0.48124,                0.23981,                0.25144,                0.18087,                 1.3074,                 2.2057,                 1.3082,              0.0064657,              0.0064657,              0.0064657
                    360,                 1.2062,                 1.2371,                 1.1951,                0.48847,                0.23876,                0.25168,                0.18101,                 1.3073,                 2.2053,                 1.3079,              0.0064558,              0.0064558,              0.0064558
                    361,                 1.2077,                 1.2335,                 1.2087,                0.48574,                0.23949,                0.25183,                 0.1811,                 1.3069,                 2.2052,                 1.3075,              0.0064459,              0.0064459,              0.0064459
                    362,                 1.1959,                 1.2252,                  1.202,                0.48894,                  0.239,                 0.2522,                0.18136,                 1.3069,                 2.2052,                 1.3077,               0.006436,               0.006436,               0.006436
                    363,                 1.1957,                 1.2214,                 1.1943,                 0.4901,                0.23962,                0.25226,                0.18143,                 1.3069,                  2.205,                 1.3075,              0.0064261,              0.0064261,              0.0064261
                    364,                 1.2104,                   1.23,                 1.1961,                0.49141,                0.23849,                0.25239,                0.18165,                  1.307,                 2.2051,                 1.3071,              0.0064162,              0.0064162,              0.0064162
                    365,                 1.1981,                  1.215,                 1.1866,                0.49514,                0.23832,                0.25245,                0.18153,                 1.3074,                 2.2064,                 1.3071,              0.0064063,              0.0064063,              0.0064063
                    366,                 1.2006,                 1.2387,                 1.1974,                0.49684,                0.23941,                0.25304,                0.18193,                 1.3075,                 2.2066,                  1.307,              0.0063964,              0.0063964,              0.0063964
                    367,                 1.2146,                 1.2353,                 1.1993,                0.49917,                0.23846,                0.25288,                0.18215,                 1.3074,                 2.2062,                 1.3067,              0.0063865,              0.0063865,              0.0063865
                    368,                 1.2184,                 1.2482,                 1.1987,                0.49881,                0.23876,                0.25305,                0.18219,                 1.3074,                 2.2066,                 1.3063,              0.0063766,              0.0063766,              0.0063766
                    369,                  1.204,                 1.2133,                 1.1875,                0.49736,                0.23929,                0.25326,                0.18223,                 1.3073,                 2.2073,                  1.306,              0.0063667,              0.0063667,              0.0063667
                    370,                 1.1963,                 1.2068,                 1.1906,                0.49906,                0.23868,                0.25343,                0.18254,                 1.3073,                 2.2078,                 1.3056,              0.0063568,              0.0063568,              0.0063568
                    371,                 1.2097,                 1.2167,                 1.1873,                0.50009,                0.23862,                0.25369,                0.18266,                 1.3068,                 2.2077,                 1.3052,              0.0063469,              0.0063469,              0.0063469
                    372,                 1.2052,                 1.2118,                 1.1954,                0.50017,                0.23796,                0.25364,                0.18285,                 1.3072,                 2.2084,                 1.3053,               0.006337,               0.006337,               0.006337
                    373,                 1.1913,                 1.2049,                  1.185,                0.50532,                0.23835,                0.25401,                0.18291,                  1.307,                 2.2083,                 1.3052,              0.0063271,              0.0063271,              0.0063271
                    374,                 1.2012,                  1.215,                 1.1889,                0.50602,                0.23917,                0.25387,                0.18285,                 1.3072,                 2.2086,                 1.3049,              0.0063172,              0.0063172,              0.0063172
                    375,                 1.2028,                  1.216,                  1.194,                0.50877,                 0.2385,                0.25407,                  0.183,                 1.3069,                 2.2083,                 1.3047,              0.0063073,              0.0063073,              0.0063073
                    376,                 1.1841,                 1.1878,                 1.1869,                0.50958,                0.23836,                0.25401,                0.18325,                 1.3066,                  2.209,                 1.3039,              0.0062974,              0.0062974,              0.0062974
                    377,                 1.1874,                 1.1853,                 1.1876,                0.50991,                0.23959,                 0.2541,                0.18308,                 1.3064,                 2.2092,                 1.3035,              0.0062875,              0.0062875,              0.0062875
                    378,                 1.1834,                 1.1962,                  1.176,                0.51082,                0.24002,                0.25426,                0.18311,                 1.3067,                 2.2098,                 1.3033,              0.0062776,              0.0062776,              0.0062776
                    379,                 1.1908,                 1.1915,                 1.1852,                0.51059,                0.23997,                0.25436,                0.18302,                 1.3066,                   2.21,                  1.303,              0.0062677,              0.0062677,              0.0062677
                    380,                 1.2039,                 1.2199,                 1.1882,                0.51111,                0.24022,                0.25455,                 0.1834,                 1.3064,                 2.2101,                 1.3025,              0.0062578,              0.0062578,              0.0062578
                    381,                 1.1944,                 1.2158,                 1.1874,                0.50914,                0.24073,                0.25464,                0.18325,                 1.3063,                 2.2099,                 1.3021,              0.0062479,              0.0062479,              0.0062479
                    382,                 1.1947,                 1.1983,                 1.1849,                0.51315,                0.23983,                0.25483,                0.18347,                 1.3061,                 2.2094,                 1.3014,               0.006238,               0.006238,               0.006238
                    383,                 1.1803,                 1.1886,                 1.1833,                0.51424,                0.24032,                0.25506,                0.18325,                 1.3062,                 2.2102,                 1.3014,              0.0062281,              0.0062281,              0.0062281
                    384,                 1.1772,                 1.1753,                 1.1706,                0.51448,                0.24058,                0.25511,                0.18345,                 1.3057,                 2.2106,                 1.3011,              0.0062182,              0.0062182,              0.0062182
                    385,                 1.2012,                 1.1988,                 1.1878,                0.51256,                0.24132,                0.25522,                0.18347,                 1.3055,                 2.2111,                 1.3009,              0.0062083,              0.0062083,              0.0062083
                    386,                 1.1797,                  1.162,                 1.1753,                0.51628,                0.24109,                0.25552,                  0.184,                 1.3053,                 2.2108,                 1.3006,              0.0061984,              0.0061984,              0.0061984
                    387,                 1.1892,                 1.1722,                 1.1783,                0.51913,                0.24048,                0.25573,                0.18403,                 1.3053,                 2.2107,                 1.3001,              0.0061885,              0.0061885,              0.0061885
                    388,                 1.1874,                  1.172,                 1.1795,                0.52131,                0.24037,                0.25605,                0.18424,                 1.3052,                 2.2104,                 1.2999,              0.0061786,              0.0061786,              0.0061786
                    389,                 1.1736,                 1.1719,                 1.1788,                0.52264,                0.23998,                0.25615,                0.18414,                 1.3057,                  2.211,                 1.3001,              0.0061687,              0.0061687,              0.0061687
                    390,                 1.1827,                 1.1802,                  1.184,                0.52261,                0.24046,                0.25636,                0.18444,                 1.3055,                 2.2113,                 1.2999,              0.0061588,              0.0061588,              0.0061588
                    391,                 1.1842,                 1.1567,                 1.1692,                0.51736,                0.24147,                0.25665,                0.18461,                 1.3052,                 2.2109,                 1.2995,              0.0061489,              0.0061489,              0.0061489
                    392,                 1.1868,                 1.1783,                 1.1795,                0.51964,                0.24176,                 0.2569,                0.18478,                 1.3049,                 2.2114,                 1.2994,               0.006139,               0.006139,               0.006139
                    393,                 1.1891,                 1.1756,                 1.1772,                0.51898,                 0.2423,                0.25714,                0.18475,                 1.3045,                 2.2109,                 1.2992,              0.0061291,              0.0061291,              0.0061291
                    394,                 1.1825,                  1.175,                 1.1791,                0.51782,                0.24247,                0.25704,                0.18478,                 1.3047,                 2.2115,                 1.2985,              0.0061192,              0.0061192,              0.0061192
                    395,                 1.1946,                 1.1829,                 1.1733,                0.51603,                0.24275,                0.25721,                0.18491,                 1.3049,                 2.2116,                  1.299,              0.0061093,              0.0061093,              0.0061093
                    396,                 1.1917,                 1.1777,                 1.1785,                0.51684,                 0.2423,                0.25714,                0.18503,                 1.3047,                 2.2121,                 1.2986,              0.0060994,              0.0060994,              0.0060994
                    397,                 1.1858,                 1.1691,                  1.175,                0.52113,                0.24167,                0.25744,                0.18514,                 1.3053,                  2.213,                  1.299,              0.0060895,              0.0060895,              0.0060895
                    398,                 1.1944,                 1.1936,                 1.1787,                0.52222,                0.24158,                0.25756,                 0.1853,                 1.3049,                  2.213,                 1.2984,              0.0060796,              0.0060796,              0.0060796
                    399,                 1.1808,                 1.1664,                 1.1736,                0.52339,                0.24169,                0.25774,                0.18548,                 1.3052,                 2.2138,                 1.2986,              0.0060697,              0.0060697,              0.0060697
                    400,                 1.1733,                 1.1669,                 1.1746,                0.52377,                0.24228,                0.25781,                0.18549,                 1.3057,                 2.2138,                 1.2989,              0.0060598,              0.0060598,              0.0060598
                    401,                 1.1729,                 1.1486,                 1.1684,                0.52815,                0.24182,                 0.2582,                0.18559,                 1.3053,                 2.2137,                 1.2983,              0.0060499,              0.0060499,              0.0060499
                    402,                 1.1847,                 1.1582,                 1.1755,                0.52751,                0.24256,                0.25852,                0.18595,                 1.3042,                  2.213,                 1.2969,                0.00604,                0.00604,                0.00604
                    403,                 1.1776,                  1.149,                 1.1722,                0.52744,                0.24294,                0.25866,                0.18621,                 1.3039,                 2.2127,                 1.2968,              0.0060301,              0.0060301,              0.0060301
                    404,                 1.1817,                 1.1682,                 1.1788,                 0.5268,                0.24359,                0.25887,                0.18632,                 1.3039,                 2.2135,                 1.2967,              0.0060202,              0.0060202,              0.0060202
                    405,                 1.1837,                 1.1547,                 1.1709,                0.52939,                0.24398,                 0.2592,                0.18663,                 1.3039,                 2.2134,                 1.2964,              0.0060103,              0.0060103,              0.0060103
                    406,                  1.184,                  1.163,                 1.1727,                0.53021,                0.24354,                0.25918,                0.18663,                 1.3043,                 2.2132,                 1.2966,              0.0060004,              0.0060004,              0.0060004
                    407,                 1.1884,                 1.1753,                 1.1752,                0.53883,                0.24229,                0.25965,                0.18694,                 1.3035,                 2.2137,                 1.2961,              0.0059905,              0.0059905,              0.0059905
                    408,                 1.1878,                 1.1582,                 1.1774,                 0.5346,                0.24397,                0.26001,                 0.1871,                 1.3032,                  2.213,                 1.2957,              0.0059806,              0.0059806,              0.0059806
                    409,                 1.1839,                 1.1533,                 1.1767,                0.53406,                0.24368,                0.26019,                0.18733,                 1.3037,                 2.2141,                 1.2957,              0.0059707,              0.0059707,              0.0059707
                    410,                 1.1749,                 1.1431,                 1.1664,                0.53449,                0.24474,                0.26032,                0.18753,                 1.3034,                 2.2144,                 1.2952,              0.0059608,              0.0059608,              0.0059608
